1973-12-06,280.1100
1973-12-07,280.1100
1973-12-10,280.1100
1973-12-11,280.1100
1973-12-12,280.0300
1973-12-13,280.1100
1973-12-14,280.1100
1973-12-17,280.1100
1973-12-18,280.1100
1973-12-19,280.1100
1973-12-20,280.1100
1973-12-21,280.1100
1973-12-24,280.3500
1973-12-26,280.2700
1973-12-27,280.6600
1973-12-28,280.4300
1973-12-31,280.2700
1974-01-02,280.8200
1974-01-03,283.6900
1974-01-04,282.0900
1974-01-07,300.3000
1974-01-08,299.9400
1974-01-09,299.9400
1974-01-10,299.9400
1974-01-11,300.0300
1974-01-14,300.1200
1974-01-15,300.1200
1974-01-16,300.1200
1974-01-17,300.1200
1974-01-18,300.1200
1974-01-21,305.3400
1974-01-22,304.8800
1974-01-23,303.5800
1974-01-24,300.1200
1974-01-25,299.8000
1974-01-28,299.8500
1974-01-29,300.0300
1974-01-30,299.2200
1974-01-31,298.7700
1974-02-01,298.8600
1974-02-04,297.0000
1974-02-05,293.6900
1974-02-06,297.6200
1974-02-07,296.8200
1974-02-08,296.3000
1974-02-11,295.5100
1974-02-13,291.8900
1974-02-14,291.5500
1974-02-15,293.1700
1974-02-19,290.1100
1974-02-20,289.0200
1974-02-21,282.0900
1974-02-22,280.5800
1974-02-25,283.3700
1974-02-26,286.5300
1974-02-27,287.0300
1974-02-28,288.4300
1974-03-01,292.0600
1974-03-04,292.7400
1974-03-05,289.4400
1974-03-06,287.0300
1974-03-07,286.8600
1974-03-08,287.1900
1974-03-11,285.7100
1974-03-12,281.6900
1974-03-13,282.3300
1974-03-14,282.8900
1974-03-15,282.4900
1974-03-18,281.9300
1974-03-19,280.9800
1974-03-20,280.1900
1974-03-21,279.1000
1974-03-22,276.7800
1974-03-25,275.1800
1974-03-26,274.8800
1974-03-27,275.4800
1974-03-28,274.4200
1974-03-29,276.0900
1974-04-01,280.1100
1974-04-02,275.4800
1974-04-03,275.8600
1974-04-04,278.3200
1974-04-05,279.3300
1974-04-08,278.0100
1974-04-09,279.2500
1974-04-10,278.0100
1974-04-11,276.7800
1974-04-12,278.5500
1974-04-15,278.5500
1974-04-16,276.9300
1974-04-17,276.4000
1974-04-18,276.4000
1974-04-19,276.9300
1974-04-22,277.3900
1974-04-23,275.5600
1974-04-24,276.2400
1974-04-25,278.1600
1974-04-26,279.8000
1974-04-29,279.3300
1974-04-30,279.6400
1974-05-01,279.4100
1974-05-02,279.9600
1974-05-03,279.8000
1974-05-06,279.4100
1974-05-07,279.5600
1974-05-08,277.6200
1974-05-09,277.6200
1974-05-10,277.6200
1974-05-13,277.6200
1974-05-14,277.7800
1974-05-15,277.3900
1974-05-16,277.6200
1974-05-17,277.7000
1974-05-20,278.2400
1974-05-21,279.1000
1974-05-22,279.8800
1974-05-23,279.5600
1974-05-24,279.4900
1974-05-28,279.3300
1974-05-29,279.7200
1974-05-30,280.9000
1974-05-31,281.9300
1974-06-03,283.6900
1974-06-04,282.8900
1974-06-05,281.8500
1974-06-06,281.9300
1974-06-07,282.6500
1974-06-10,282.1700
1974-06-11,282.2500
1974-06-12,282.9700
1974-06-13,282.4900
1974-06-14,282.5700
1974-06-17,282.7300
1974-06-18,282.7300
1974-06-19,282.6500
1974-06-20,282.8900
1974-06-21,283.2100
1974-06-24,283.6100
1974-06-25,283.8500
1974-06-26,284.0900
1974-06-27,283.9300
1974-06-28,284.2500
1974-07-01,285.3100
1974-07-02,286.6100
1974-07-03,285.8800
1974-07-05,287.3600
1974-07-08,287.9400
1974-07-09,288.4300
1974-07-10,290.7000
1974-07-11,291.9700
1974-07-12,289.1800
1974-07-15,288.8500
1974-07-16,288.1000
1974-07-17,289.9400
1974-07-18,290.3600
1974-07-19,290.7000
1974-07-22,291.2900
1974-07-23,292.7400
1974-07-24,292.8300
1974-07-25,293.9400
1974-07-26,295.4200
1974-07-29,298.2400
1974-07-30,297.5300
1974-07-31,298.2400
1974-08-01,299.5800
1974-08-02,300.1200
1974-08-05,300.2100
1974-08-06,300.7500
1974-08-07,302.1100
1974-08-08,302.7500
1974-08-09,302.5700
1974-08-12,302.1100
1974-08-13,301.8400
1974-08-14,302.4800
1974-08-15,302.7500
1974-08-16,302.9400
1974-08-19,303.1200
1974-08-20,303.1200
1974-08-21,303.4900
1974-08-22,303.8600
1974-08-23,303.1200
1974-08-26,302.8500
1974-08-27,302.1100
1974-08-28,302.4800
1974-08-29,302.9400
1974-08-30,302.9400
1974-09-03,302.6600
1974-09-04,302.7500
1974-09-05,302.5700
1974-09-06,302.6600
1974-09-09,302.4800
1974-09-10,302.7500
1974-09-11,302.1100
1974-09-12,301.2000
1974-09-13,299.5800
1974-09-16,299.4000
1974-09-17,296.1200
1974-09-18,296.0300
1974-09-19,296.8200
1974-09-20,295.8600
1974-09-23,295.8600
1974-09-24,294.8100
1974-09-25,296.2100
1974-09-26,296.7400
1974-09-27,296.7400
1974-09-30,298.3300
1974-10-01,298.1500
1974-10-02,297.9700
1974-10-03,299.0400
1974-10-04,299.0400
1974-10-07,300.0300
1974-10-08,299.7600
1974-10-09,298.6900
1974-10-10,298.7700
1974-10-11,299.1300
1974-10-15,299.1300
1974-10-16,299.0400
1974-10-17,298.9500
1974-10-18,299.3100
1974-10-21,299.6700
1974-10-22,299.9400
1974-10-23,299.6700
1974-10-24,299.9400
1974-10-25,299.8500
1974-10-28,300.1200
1974-10-29,299.9400
1974-10-30,299.9400
1974-10-31,299.9400
1974-11-01,300.4800
1974-11-04,300.4800
1974-11-06,300.4800
1974-11-07,299.7600
1974-11-08,299.6700
1974-11-12,300.3000
1974-11-13,300.1200
1974-11-14,300.3000
1974-11-15,299.9400
1974-11-18,299.6700
1974-11-19,299.9400
1974-11-20,299.9400
1974-11-21,299.9400
1974-11-22,299.8500
1974-11-25,300.2100
1974-11-26,300.1200
1974-11-27,299.8500
1974-11-29,300.3000
1974-12-02,300.3900
1974-12-03,300.0300
1974-12-04,299.7600
1974-12-05,300.0300
1974-12-06,299.9400
1974-12-09,299.8500
1974-12-10,299.7600
1974-12-11,299.7600
1974-12-12,300.0300
1974-12-13,300.0300
1974-12-16,300.3000
1974-12-17,300.4800
